smiles,frag_a_ix,frag_a,frag_b_ix,frag_b,frag_c_ix,frag_c,overlap,fluo_rate_ns,fluo_peak_1,fluo_peak_2,ext_peak_1,ext_peak_2,route_score
Fc1cccc(-c2ccc3ncccc3c2)c1-c1ccc(-c2c(F)cccc2-c2ccc3ncccc3c2)o1,4,OB(O)c1ccc2ncccc2c1,6,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,7,Brc1ccc(Br)o1,0.13261398099151048,0.037739346987612964,0.7081307985623397,0.0001395121772489642,0.015194707579606585,0.00027660349000362545,58280.14676498823
Fc1cccc(-c2ccc3ncccc3c2)c1-c1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(-c3c(F)cccc3-c3ccc4ncccc4c3)ccc1-2,4,OB(O)c1ccc2ncccc2c1,6,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,8,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,0.11522093068256782,0.06726926903120424,0.5458672454214616,0.0001127229019002721,0.003366168057090148,0.00022499237572867208,59100.26031088261
Fc1cccc(-c2ccc3ncccc3c2)c1-c1cc(-c2c(F)cccc2-c2ccc3ncccc3c2)c(Cl)cc1Cl,4,OB(O)c1ccc2ncccc2c1,6,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,9,Clc1cc(Cl)c(Br)cc1Br,0.22784779495166185,0.04546811149922192,0.002037651744040223,2.0899984801857315e-05,0.0007045242502562043,0.0001227041782432336,66762.32595973725
Fc1cccc(-c2ccc3ncccc3c2)c1-c1cnc2nc(-c3c(F)cccc3-c3ccc4ncccc4c3)ccc2c1,4,OB(O)c1ccc2ncccc2c1,6,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,10,Brc1cnc2nc(Br)ccc2c1,0.005735801365438736,0.007574657817617609,0.4755985264118339,0.0007993555416735699,0.008301841835235491,0.00023743259442376343,61079.42358835895
Fc1cccc(-c2ccc3ncccc3c2)c1-c1cccc2cccc(-c3c(F)cccc3-c3ccc4ncccc4c3)c12,4,OB(O)c1ccc2ncccc2c1,6,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,11,Brc1cccc2cccc(Br)c12,0.14094964674149982,0.013693340380940416,0.010687533050722068,3.0143609167599463e-05,0.0008133448734506912,0.00013898750583441142,58057.198684640214
CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3c(F)cccc3-c3ccc4ncccc4c3)ccc2-c2ccc(-c3c(F)cccc3-c3ccc4ncccc4c3)cc21,4,OB(O)c1ccc2ncccc2c1,6,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,12,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,0.1546354468915996,0.23776205758154176,0.14478393405978165,6.135221166101271e-05,0.0015602496003712634,0.00019636971334851682,58912.70580358467
Fc1cccc(-c2ccc3ncccc3c2)c1-c1c(F)c(F)c(-c2c(F)cccc2-c2ccc3ncccc3c2)c2nsnc12,4,OB(O)c1ccc2ncccc2c1,6,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,13,Fc1c(F)c(Br)c2nsnc2c1Br,0.012578288994791579,0.003280384462922524,0.3142230682550755,0.0014154599380694405,0.08718846250417359,0.00035962170149464944,58326.01059454376
C[Si](C)(c1ccc(-c2c(F)cccc2-c2ccc3ncccc3c2)cc1)c1ccc(-c2c(F)cccc2-c2ccc3ncccc3c2)cc1,4,OB(O)c1ccc2ncccc2c1,6,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,14,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,0.4710403428162827,0.16047991840852727,0.0005666296089610661,1.5317063539967442e-05,0.0007251149008731402,0.0001299374554091756,5737534.993102997
Fc1cccc(-c2ccc3ncccc3c2)c1-c1ccc2nc3ccc(-c4c(F)cccc4-c4ccc5ncccc5c4)cc3nc2c1,4,OB(O)c1ccc2ncccc2c1,6,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,15,Brc1ccc2nc3ccc(Br)cc3nc2c1,0.027884144764387758,0.0065927533660224856,0.08754748514052385,0.0018519979465901923,0.3708800405206623,0.0004783243276202113,63852.57117185035
C[Si](C)(c1ccccc1-c1c(F)cccc1-c1ccc2ncccc2c1)c1ccccc1-c1c(F)cccc1-c1ccc2ncccc2c1,4,OB(O)c1ccc2ncccc2c1,6,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,16,C[Si](C)(c1ccccc1Br)c1ccccc1Br,0.03397527386423198,0.001472649388901624,0.05117593132020856,4.142154611796154e-05,0.0007616902341812676,0.00012960392427519387,7932052.0688550705
Fc1cccc(-c2ccc3ncccc3c2)c1-c1ccc(-c2c(F)cccc2-c2ccc3ncccc3c2)nc1,4,OB(O)c1ccc2ncccc2c1,6,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,17,Brc1ccc(Br)nc1,0.2773216947116406,0.27833992070607205,0.007719262710236447,2.957393160834197e-05,0.0009887921333799783,0.0001605954949781114,57487.23806769413
Fc1cccc(-c2ccc3ncccc3c2)c1-c1cc(-n2c3ccccc3c3ccccc32)c(-c2c(F)cccc2-c2ccc3ncccc3c2)cc1-n1c2ccccc2c2ccccc21,4,OB(O)c1ccc2ncccc2c1,6,C[N+]12CC(=O)O[B-]1(c1c(F)cccc1Br)OC(=O)C2,18,Brc1cc(-n2c3ccccc3c3ccccc32)c(Br)cc1-n1c2ccccc2c2ccccc21,0.06497597626017695,0.0069793294886986755,0.6860655961556147,0.0002369474368198835,0.23638830557893545,0.0004068952845533332,22080075.30040594
c1cnc2ccc(-c3ccc4oc(-c5cc(-c6cc7cc(-c8ccc9ncccc9c8)ccc7o6)c6ccccc6c5)cc4c3)cc2c1,4,OB(O)c1ccc2ncccc2c1,7,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,0,Brc1cc(Br)c2ccccc2c1,0.12630441398419195,0.029100240265008636,0.15493119916307144,6.398921925378403e-05,0.002119396249828296,0.0002515798148469582,64358.37125360508
Clc1cc(-c2cc3cc(-c4ccc5ncccc5c4)ccc3o2)sc1-c1cc2cc(-c3ccc4ncccc4c3)ccc2o1,4,OB(O)c1ccc2ncccc2c1,7,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,1,Clc1cc(Br)sc1Br,0.6080613183461147,1.5298970814551298,0.8553642427166229,0.00016847284081376195,0.4351359521101567,0.0004768556214655712,65051.509060996694
Cc1nc2c(-c3cc4cc(-c5ccc6ncccc6c5)ccc4o3)c3nsnc3c(-c3cc4cc(-c5ccc6ncccc6c5)ccc4o3)c2nc1C,4,OB(O)c1ccc2ncccc2c1,7,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,0.5918561089285439,0.2338755463782317,0.0014827613922204677,0.7491953470360617,0.0012904704203063244,0.1669919293965253,70584.0101667379
c1ccc(-c2cc3cc(-c4ccc5ncccc5c4)ccc3o2)c(Oc2ccccc2-c2cc3cc(-c4ccc5ncccc5c4)ccc3o2)c1,4,OB(O)c1ccc2ncccc2c1,7,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,3,Brc1ccccc1Oc1ccccc1Br,0.20335235816056285,0.015800548267583432,0.020070951873486183,3.676346633987592e-05,0.0010929182808633775,0.0001844932334828383,62593.024394780434
CC(C)(C)c1ccc2c(-c3cc4cc(-c5ccc6ncccc6c5)ccc4o3)c3ccccc3c(-c3cc4cc(-c5ccc6ncccc6c5)ccc4o3)c2c1,4,OB(O)c1ccc2ncccc2c1,7,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,4,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,0.4510032702138467,0.4657335327954262,0.4341013474704882,0.0005090062322951717,0.8373524767075928,0.0006833945111916488,70310.5218571274
Fc1cc(-c2cc3cc(-c4ccc5ncccc5c4)ccc3o2)c(F)cc1-c1cc2cc(-c3ccc4ncccc4c3)ccc2o1,4,OB(O)c1ccc2ncccc2c1,7,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,5,Fc1cc(Br)c(F)cc1Br,0.6470840748471726,1.938429739071552,0.4513100149932268,9.603118071442621e-05,0.008799051871736794,0.00035869886843633414,61803.84101817251
c1cnc2ccc(-c3ccc4oc(-c5ccc6oc(-c7cc8cc(-c9ccc%10ncccc%10c9)ccc8o7)cc6c5)cc4c3)cc2c1,4,OB(O)c1ccc2ncccc2c1,7,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,6,Brc1ccc2oc(Br)cc2c1,0.23760867637998245,0.7564678889917932,0.4577912967069154,9.911145364200332e-05,0.0031556172631027578,0.00025636988123697374,34949314.87184057
c1cnc2ccc(-c3ccc4oc(-c5ccc(-c6cc7cc(-c8ccc9ncccc9c8)ccc7o6)o5)cc4c3)cc2c1,4,OB(O)c1ccc2ncccc2c1,7,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,7,Brc1ccc(Br)o1,0.5422002827690848,1.4248927525602455,0.5380903881002354,0.0001109692786483903,0.02610324479438476,0.00038703264265333684,62505.81077645895
c1ccc2c(c1)-c1ccccc1C21c2cc(-c3cc4cc(-c5ccc6ncccc6c5)ccc4o3)ccc2-c2ccc(-c3cc4cc(-c5ccc6ncccc6c5)ccc4o3)cc21,4,OB(O)c1ccc2ncccc2c1,7,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,8,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,0.5862803991530176,1.6557866982520792,0.8236906199012369,0.00018894748745061182,0.39446003267548,0.0004605690946211632,63324.37302498227
Clc1cc(Cl)c(-c2cc3cc(-c4ccc5ncccc5c4)ccc3o2)cc1-c1cc2cc(-c3ccc4ncccc4c3)ccc2o1,4,OB(O)c1ccc2ncccc2c1,7,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,9,Clc1cc(Cl)c(Br)cc1Br,0.1161353535461454,0.12323653472485505,0.07743293818915586,5.0735058674331264e-05,0.0014867942273435355,0.00021383586563487162,71297.83976178023
c1cnc2ccc(-c3ccc4oc(-c5cnc6nc(-c7cc8cc(-c9ccc%10ncccc%10c9)ccc8o7)ccc6c5)cc4c3)cc2c1,4,OB(O)c1ccc2ncccc2c1,7,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,10,Brc1cnc2nc(Br)ccc2c1,0.7842467694078613,1.3580743404125832,0.8928523001475734,0.00015456551599888515,0.5723351081645259,0.0005241970819861736,65403.087964692735
c1cnc2ccc(-c3ccc4oc(-c5cccc6cccc(-c7cc8cc(-c9ccc%10ncccc%10c9)ccc8o7)c56)cc4c3)cc2c1,4,OB(O)c1ccc2ncccc2c1,7,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,11,Brc1cccc2cccc(Br)c12,0.020871312294738924,0.006700980705750584,0.7122008783610572,0.00031677091414698415,0.024810509272285747,0.0002500229009264736,62266.47182820544
CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3cc4cc(-c5ccc6ncccc6c5)ccc4o3)ccc2-c2ccc(-c3cc4cc(-c5ccc6ncccc6c5)ccc4o3)cc21,4,OB(O)c1ccc2ncccc2c1,7,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,12,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,0.5846649299010247,1.7327117359362223,0.8237219485698527,0.0001885010681822825,0.403093644799284,0.0004646494518256004,63110.292297440756
Fc1c(F)c(-c2cc3cc(-c4ccc5ncccc5c4)ccc3o2)c2nsnc2c1-c1cc2cc(-c3ccc4ncccc4c3)ccc2o1,4,OB(O)c1ccc2ncccc2c1,7,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,13,Fc1c(F)c(Br)c2nsnc2c1Br,0.2356961547949505,0.27444242257208473,0.002189402124801918,0.0910916929250538,0.030615904627761942,0.0022826387321120303,62539.832952516954
C[Si](C)(c1ccc(-c2cc3cc(-c4ccc5ncccc5c4)ccc3o2)cc1)c1ccc(-c2cc3cc(-c4ccc5ncccc5c4)ccc3o2)cc1,4,OB(O)c1ccc2ncccc2c1,7,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,14,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,0.7148687032730119,0.6748822043369227,0.004868917542874521,2.9634155486160498e-05,0.0014061946812152554,0.00021053836552699604,5741727.232845482
c1cnc2ccc(-c3ccc4oc(-c5ccc6nc7ccc(-c8cc9cc(-c%10ccc%11ncccc%11c%10)ccc9o8)cc7nc6c5)cc4c3)cc2c1,4,OB(O)c1ccc2ncccc2c1,7,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,15,Brc1ccc2nc3ccc(Br)cc3nc2c1,0.7921061474597381,0.4464765572067639,0.026129586715652714,0.0005641525339847082,0.4220213602082284,0.0009632428477003099,68272.04481202843
C[Si](C)(c1ccccc1-c1cc2cc(-c3ccc4ncccc4c3)ccc2o1)c1ccccc1-c1cc2cc(-c3ccc4ncccc4c3)ccc2o1,4,OB(O)c1ccc2ncccc2c1,7,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,16,C[Si](C)(c1ccccc1Br)c1ccccc1Br,0.23230827870946005,0.04869023828031749,0.003705423502363037,2.6072179942025297e-05,0.0008847871294968769,0.00015734104089153083,7936244.308597556
c1cnc2ccc(-c3ccc4oc(-c5ccc(-c6cc7cc(-c8ccc9ncccc9c8)ccc7o6)nc5)cc4c3)cc2c1,4,OB(O)c1ccc2ncccc2c1,7,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,17,Brc1ccc(Br)nc1,0.6158994123652286,1.8174833682368217,0.4686212882424396,0.00010033213619491174,0.010779039831555056,0.0003679416722951001,61680.90180110118
c1cnc2ccc(-c3ccc4oc(-c5cc(-n6c7ccccc7c7ccccc76)c(-c6cc7cc(-c8ccc9ncccc9c8)ccc7o6)cc5-n5c6ccccc6c6ccccc65)cc4c3)cc2c1,4,OB(O)c1ccc2ncccc2c1,7,C[N+]12CC(=O)O[B-]1(c1cc3cc(Br)ccc3o1)OC(=O)C2,18,Brc1cc(-n2c3ccccc3c3ccccc32)c(Br)cc1-n1c2ccccc2c2ccccc21,0.043856804622921325,0.04956161211234823,0.4652117799180244,0.0004940110597862619,0.08318673381984228,0.00038867332591389247,22389381.155777983
Cn1ncc(-c2ccc3ncccc3c2)c1-c1cc(-c2c(-c3ccc4ncccc4c3)cnn2C)c2ccccc2c1,4,OB(O)c1ccc2ncccc2c1,8,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,0,Brc1cc(Br)c2ccccc2c1,0.01855857768476573,0.0035877607413926523,0.6986059954957515,0.0003365996480865877,0.0046102506422191596,0.0002798217832912291,58927.13441240212
Cn1ncc(-c2ccc3ncccc3c2)c1-c1cc(Cl)c(-c2c(-c3ccc4ncccc4c3)cnn2C)s1,4,OB(O)c1ccc2ncccc2c1,8,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,1,Clc1cc(Br)sc1Br,0.07782277612870281,0.25204944824395586,0.5051056001029837,0.0001125866421635688,0.0026583589987823797,0.00025725582814235256,59576.45276503008
Cc1nc2c(-c3c(-c4ccc5ncccc5c4)cnn3C)c3nsnc3c(-c3c(-c4ccc5ncccc5c4)cnn3C)c2nc1C,4,OB(O)c1ccc2ncccc2c1,8,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,0.05715466975694195,0.008505343119799209,0.0012876781800773194,0.7092064856218753,0.1291055258611367,0.07556226761764201,64809.548858437825
Cn1ncc(-c2ccc3ncccc3c2)c1-c1ccccc1Oc1ccccc1-c1c(-c2ccc3ncccc3c2)cnn1C,4,OB(O)c1ccc2ncccc2c1,8,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,3,Brc1ccccc1Oc1ccccc1Br,0.030613002881233482,0.00030486275160153414,0.0981713146810018,5.3668356736686105e-05,0.0011409503843499578,0.00018378927293876383,57275.91022217905
Cn1ncc(-c2ccc3ncccc3c2)c1-c1c2ccccc2c(-c2c(-c3ccc4ncccc4c3)cnn2C)c2cc(C(C)(C)C)ccc12,4,OB(O)c1ccc2ncccc2c1,8,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,4,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,0.07382888318344825,0.03148062124094418,0.020675665073210798,0.005060652706223486,0.5455683053399671,0.0005965180408057263,64557.742678605166
Cn1ncc(-c2ccc3ncccc3c2)c1-c1cc(F)c(-c2c(-c3ccc4ncccc4c3)cnn2C)cc1F,4,OB(O)c1ccc2ncccc2c1,8,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,5,Fc1cc(Br)c(F)cc1Br,0.07537280499679817,0.11901537459115767,0.42074224641392094,0.00010205941037401548,0.0018726863574448532,0.00021768671616058025,56522.64110952106
Cn1ncc(-c2ccc3ncccc3c2)c1-c1ccc2oc(-c3c(-c4ccc5ncccc5c4)cnn3C)cc2c1,4,OB(O)c1ccc2ncccc2c1,8,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,6,Brc1ccc2oc(Br)cc2c1,0.13058024930195858,0.2947942522549794,0.1417521337622352,6.066771813542773e-05,0.0014929051610544175,0.00020662630023268524,34944036.58765693
Cn1ncc(-c2ccc3ncccc3c2)c1-c1ccc(-c2c(-c3ccc4ncccc4c3)cnn2C)o1,4,OB(O)c1ccc2ncccc2c1,8,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,7,Brc1ccc(Br)o1,0.12701990624045145,0.15881238825429542,0.6611136014299949,0.00013546832019599618,0.007494372676069324,0.0002651012907158562,57172.865297957185
Cn1ncc(-c2ccc3ncccc3c2)c1-c1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(-c3c(-c4ccc5ncccc5c4)cnn3C)ccc1-2,4,OB(O)c1ccc2ncccc2c1,8,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,8,Brc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(Br)ccc1-2,0.17474286448605753,0.4530134828580918,0.4931727871159032,0.0001086705452954464,0.0038889175115207155,0.0002881462201502886,57993.96450317706
Cn1ncc(-c2ccc3ncccc3c2)c1-c1cc(-c2c(-c3ccc4ncccc4c3)cnn2C)c(Cl)cc1Cl,4,OB(O)c1ccc2ncccc2c1,8,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,9,Clc1cc(Cl)c(Br)cc1Br,0.05510376953563787,0.053959459663223464,0.1450644829849003,6.0210258679328515e-05,0.0012167836481578073,0.00018500356513213943,65458.172931341294
Cn1ncc(-c2ccc3ncccc3c2)c1-c1cnc2nc(-c3c(-c4ccc5ncccc5c4)cnn3C)ccc2c1,4,OB(O)c1ccc2ncccc2c1,8,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,10,Brc1cnc2nc(Br)ccc2c1,0.2165644043384467,0.2818652464654691,0.6682729867922734,0.0003537912486169338,0.29697218611600595,0.0004240464206468568,59909.87490207533
Cn1ncc(-c2ccc3ncccc3c2)c1-c1cccc2cccc(-c3c(-c4ccc5ncccc5c4)cnn3C)c12,4,OB(O)c1ccc2ncccc2c1,8,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,11,Brc1cccc2cccc(Br)c12,0.007806299825468118,0.0008837707187276836,0.15014005363008087,0.0037683015094140244,0.04593954016984556,0.00026372976675995087,56960.33160501514
CCCCC(CC)CC1(CC(CC)CCCC)c2cc(-c3c(-c4ccc5ncccc5c4)cnn3C)ccc2-c2ccc(-c3c(-c4ccc5ncccc5c4)cnn3C)cc21,4,OB(O)c1ccc2ncccc2c1,8,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,12,CCCCC(CC)CC1(CC(CC)CCCC)c2cc(I)ccc2-c2ccc(I)cc21,0.15725309524605016,0.5795155019148742,0.4356247870750733,9.867067880746353e-05,0.0031116806479019985,0.00027254368728883645,57823.264157332036
Cn1ncc(-c2ccc3ncccc3c2)c1-c1c(F)c(F)c(-c2c(-c3ccc4ncccc4c3)cnn2C)c2nsnc12,4,OB(O)c1ccc2ncccc2c1,8,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,13,Fc1c(F)c(Br)c2nsnc2c1Br,0.035294988402440435,0.013829876434189715,0.002507645040506804,0.08692635836787041,0.26666559883414026,0.0007594479039336786,57226.253046792735
Cn1ncc(-c2ccc3ncccc3c2)c1-c1ccc([Si](C)(C)c2ccc(-c3c(-c4ccc5ncccc5c4)cnn3C)cc2)cc1,4,OB(O)c1ccc2ncccc2c1,8,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,14,C[Si](C)(c1ccc(Br)cc1)c1ccc(Br)cc1,0.504432659800988,0.3581837548797944,0.0015238706189171338,2.1727349975194828e-05,0.0008953105101530287,0.00015639243152335426,5736448.948661849
Cn1ncc(-c2ccc3ncccc3c2)c1-c1ccc2nc3ccc(-c4c(-c5ccc6ncccc6c5)cnn4C)cc3nc2c1,4,OB(O)c1ccc2ncccc2c1,8,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,15,Brc1ccc2nc3ccc(Br)cc3nc2c1,0.04720666765080965,0.006656425117478842,0.002291217329977259,0.1176764496847503,0.43377351292419225,0.0010841835799530527,62622.1474424324
Cn1ncc(-c2ccc3ncccc3c2)c1-c1ccccc1[Si](C)(C)c1ccccc1-c1c(-c2ccc3ncccc3c2)cnn1C,4,OB(O)c1ccc2ncccc2c1,8,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,16,C[Si](C)(c1ccccc1Br)c1ccccc1Br,0.43681554096883796,0.1425090781823424,0.002611877228934668,2.530519836425081e-05,0.001051866273830988,0.00017604779556789054,7930966.024413924
Cn1ncc(-c2ccc3ncccc3c2)c1-c1ccc(-c2c(-c3ccc4ncccc4c3)cnn2C)nc1,4,OB(O)c1ccc2ncccc2c1,8,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,17,Brc1ccc(Br)nc1,0.03307923173529535,0.03290603112534057,0.7310350479087324,0.0002552945861066576,0.008384937071389813,0.00025084485816258387,56400.28885486559
Cn1ncc(-c2ccc3ncccc3c2)c1-c1cc(-n2c3ccccc3c3ccccc32)c(-c2c(-c3ccc4ncccc4c3)cnn2C)cc1-n1c2ccccc2c2ccccc21,4,OB(O)c1ccc2ncccc2c1,8,Cn1ncc(Br)c1[B-]12OC(=O)C[N+]1(C)CC(=O)O2,18,Brc1cc(-n2c3ccccc3c3ccccc32)c(Br)cc1-n1c2ccccc2c2ccccc21,0.06533728395079856,0.04044986651378519,0.7930029632747071,0.00013627292914218477,0.01858348317732812,0.0002798880142427341,21885126.95322853
FC(F)(F)c1cc(-c2ccc3ncccc3c2)cc(-c2cc(-c3cc(-c4ccc5ncccc5c4)cc(C(F)(F)F)c3)c3ccccc3c2)c1,4,OB(O)c1ccc2ncccc2c1,9,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,0,Brc1cc(Br)c2ccccc2c1,0.07691577921919032,0.02179060029944561,0.007700179073308891,2.871448661695417e-05,0.0007722181865723478,0.00013361462645652134,74279.38925376306
FC(F)(F)c1cc(-c2ccc3ncccc3c2)cc(-c2cc(Cl)c(-c3cc(-c4ccc5ncccc5c4)cc(C(F)(F)F)c3)s2)c1,4,OB(O)c1ccc2ncccc2c1,9,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,1,Clc1cc(Br)sc1Br,0.2302980008361277,1.0033552243376602,0.08031348533579642,4.952608392491615e-05,0.001440878999833159,0.00020340678033927169,75006.55223716481
Cc1nc2c(-c3cc(-c4ccc5ncccc5c4)cc(C(F)(F)F)c3)c3nsnc3c(-c3cc(-c4ccc5ncccc5c4)cc(C(F)(F)F)c3)c2nc1C,4,OB(O)c1ccc2ncccc2c1,9,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,2,Cc1nc2c(Br)c3nsnc3c(Br)c2nc1C,0.24000672542884716,0.09263614710477172,0.0024375473668868572,0.05439773095330778,0.10361266004801603,0.0017896982300087945,80771.53702619005
FC(F)(F)c1cc(-c2ccc3ncccc3c2)cc(-c2ccccc2Oc2ccccc2-c2cc(-c3ccc4ncccc4c3)cc(C(F)(F)F)c2)c1,4,OB(O)c1ccc2ncccc2c1,9,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,3,Brc1ccccc1Oc1ccccc1Br,0.02377409895760915,0.003962608383522473,0.04050159495467638,3.9476767261423246e-05,0.0006414181746413495,0.0001107572564706584,72425.42778512971
CC(C)(C)c1ccc2c(-c3cc(-c4ccc5ncccc5c4)cc(C(F)(F)F)c3)c3ccccc3c(-c3cc(-c4ccc5ncccc5c4)cc(C(F)(F)F)c3)c2c1,4,OB(O)c1ccc2ncccc2c1,9,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,4,CC(C)(C)c1ccc2c(Br)c3ccccc3c(Br)c2c1,0.2304240086472973,0.06794111991829943,0.8515381317999116,0.00016334277040610414,0.17979476926945992,0.00042897249775269265,80481.21285483858
Fc1cc(-c2cc(-c3ccc4ncccc4c3)cc(C(F)(F)F)c2)c(F)cc1-c1cc(-c2ccc3ncccc3c2)cc(C(F)(F)F)c1,4,OB(O)c1ccc2ncccc2c1,9,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,5,Fc1cc(Br)c(F)cc1Br,0.5218722922329787,0.00033119167497644544,0.000547448737142112,1.4619517510489565e-05,0.0006372982877531565,0.000113714065333134,71608.35749941348
FC(F)(F)c1cc(-c2ccc3ncccc3c2)cc(-c2ccc3oc(-c4cc(-c5ccc6ncccc6c5)cc(C(F)(F)F)c4)cc3c2)c1,4,OB(O)c1ccc2ncccc2c1,9,C[N+]12CC(=O)O[B-]1(c1cc(I)cc(C(F)(F)F)c1)OC(=O)C2,6,Brc1ccc2oc(Br)cc2c1,0.013336961104121359,0.004915823827951828,0.0636081070208242,4.596742227240546e-05,0.000848764222907438,0.00015161818037081451,34959117.12430329
