type,option,desc_name,desc_val
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max_atom=B,1
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max_Mulliken_charge,0.381917
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max_APT_charge,1.247218
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max_NPA_charge,1.1396
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max_NPA_core,1.99922
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max_NPA_valence,1.83363
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max_NPA_Rydberg,0.02755
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max_NPA_total,3.8604
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max_NMR_shift,83.3149
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max_NMR_anisotropy,24.9907
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max_ES_root_Mulliken_charge,0.335604
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max_ES_root_NPA_charge,1.07409
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max_ES_root_NPA_core,1.99923
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max_ES_root_NPA_valence,1.89818
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max_ES_root_NPA_Rydberg,0.02849
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max_ES_root_NPA_total,3.92591
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max-1_atom_number,7
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max-1_atom,C
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max-1_atom=C,1
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max-1_Mulliken_charge,0.244923
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max-1_APT_charge,0.925716
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max-1_NPA_charge,0.27511
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max-1_NPA_core,1.99918
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max-1_NPA_valence,3.69771
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max-1_NPA_Rydberg,0.028
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max-1_NPA_total,5.72489
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max-1_NMR_shift,106.5894
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max-1_NMR_anisotropy,30.0871
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max-1_ES_root_Mulliken_charge,0.240287
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max-1_ES_root_NPA_charge,0.26915
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max-1_ES_root_NPA_core,1.99916
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max-1_ES_root_NPA_valence,3.70349
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max-1_ES_root_NPA_Rydberg,0.02819
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max-1_ES_root_NPA_total,5.73085
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_1_vibration,33
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_1_standard_vibration,29
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_1_correlation,0.9325106139016373
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_1_frequency,793.2854
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_1_reduced_mass,3.4739
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_1_frc_const,1.288
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_1_IR_intensity,2.3972
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_1_dip_strength,12.0555
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_1_rot_strength,4.9675
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_1_E-M_angle,69.2932
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_1_standard_frequency,630.798
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_1_standard_reduced_mass,4.9174
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_1_standard_frc_const,1.1528
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_1_standard_IR_intensity,2.5147
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_1_standard_dip_strength,15.9039
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_1_standard_rot_strength,6.3374
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_1_standard_E-M_angle,58.0371
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_2_vibration,33
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_2_standard_vibration,30
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_2_correlation,-0.927854529314596
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_2_frequency,793.2854
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_2_reduced_mass,3.4739
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_2_frc_const,1.288
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_2_IR_intensity,2.3972
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_2_dip_strength,12.0555
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_2_rot_strength,4.9675
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_2_E-M_angle,69.2932
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_2_standard_frequency,655.4879
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_2_standard_reduced_mass,4.65
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_2_standard_frc_const,1.1772
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_2_standard_IR_intensity,0.0653
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_2_standard_dip_strength,0.3975
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_2_standard_rot_strength,-1.6409
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_2_standard_E-M_angle,110.2079
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_3_vibration,42
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_3_standard_vibration,35
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_3_correlation,-0.931969282669501
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_3_frequency,947.1527
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_3_reduced_mass,1.5104
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_3_frc_const,0.7983
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_3_IR_intensity,1.0862
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_3_dip_strength,4.5751
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_3_rot_strength,10.141
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_3_E-M_angle,29.8795
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_3_standard_frequency,809.6649
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_3_standard_reduced_mass,2.8968
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_3_standard_frc_const,1.1189
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_3_standard_IR_intensity,3.1124
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_3_standard_dip_strength,15.3355
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_3_standard_rot_strength,13.8526
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_3_standard_E-M_angle,38.6227
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_4_vibration,43
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_4_standard_vibration,37
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_4_correlation,0.9197915869504398
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_4_frequency,962.9648
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_4_reduced_mass,1.3027
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_4_frc_const,0.7118
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_4_IR_intensity,0.1266
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_4_dip_strength,0.5246
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_4_rot_strength,2.1585
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_4_E-M_angle,33.9885
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_4_standard_frequency,862.7992
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_4_standard_reduced_mass,2.0263
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_4_standard_frc_const,0.8887
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_4_standard_IR_intensity,6.8597
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_4_standard_dip_strength,31.7179
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_4_standard_rot_strength,7.2387
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_4_standard_E-M_angle,60.1177
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_5_vibration,28
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_5_standard_vibration,42
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_5_correlation,0.9382183769928272
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_5_frequency,633.8456
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_5_reduced_mass,1.7404
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_5_frc_const,0.412
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_5_IR_intensity,19.1799
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_5_dip_strength,120.7172
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_5_rot_strength,-46.2789
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_5_E-M_angle,103.2587
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_5_standard_frequency,920.2863
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_5_standard_reduced_mass,1.2566
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_5_standard_frc_const,0.627
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_5_standard_IR_intensity,0.1992
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_5_standard_dip_strength,0.8635
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_5_standard_rot_strength,0.612
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_5_standard_E-M_angle,73.7912
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_6_vibration,47
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_6_standard_vibration,51
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_6_correlation,0.9527639987921396
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_6_frequency,1049.6913
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_6_reduced_mass,1.2948
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_6_frc_const,0.8405
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_6_IR_intensity,185.9098
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_6_dip_strength,706.5584
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_6_rot_strength,25.6579
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_6_E-M_angle,82.6902
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_6_standard_frequency,1078.397
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_6_standard_reduced_mass,4.3952
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_6_standard_frc_const,3.0115
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_6_standard_IR_intensity,197.0819
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_6_standard_dip_strength,729.0806
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_6_standard_rot_strength,202.3526
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_6_standard_E-M_angle,77.1225
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_7_vibration,73
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_7_standard_vibration,55
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_7_correlation,0.9309873036966188
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_7_frequency,1437.8406
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_7_reduced_mass,1.4021
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_7_frc_const,1.7079
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_7_IR_intensity,2.7247
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_7_dip_strength,7.5598
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_7_rot_strength,6.1901
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_7_E-M_angle,77.9838
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_7_standard_frequency,1145.3598
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_7_standard_reduced_mass,2.5393
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_7_standard_frc_const,1.9627
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_7_standard_IR_intensity,40.7193
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_7_standard_dip_strength,141.8291
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_7_standard_rot_strength,26.7587
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_7_standard_E-M_angle,78.8631
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_8_vibration,52
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_8_standard_vibration,57
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_8_correlation,-0.903014620883326
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_8_frequency,1085.5971
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_8_reduced_mass,3.2216
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_8_frc_const,2.237
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_8_IR_intensity,21.6932
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_8_dip_strength,79.7191
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_8_rot_strength,163.6364
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_8_E-M_angle,35.1453
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_8_standard_frequency,1206.5024
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_8_standard_reduced_mass,2.1185
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_8_standard_frc_const,1.8169
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_8_standard_IR_intensity,6.9745
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_8_standard_dip_strength,23.0617
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_8_standard_rot_strength,43.5227
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_8_standard_E-M_angle,32.2545
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_9_vibration,76
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_9_standard_vibration,58
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_9_correlation,-0.9729403243825258
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_9_frequency,1476.7846
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_9_reduced_mass,5.9297
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_9_frc_const,7.6193
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_9_IR_intensity,85.687
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_9_dip_strength,231.4756
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_9_rot_strength,15.7457
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_9_E-M_angle,69.543
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_9_standard_frequency,1227.7507
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_9_standard_reduced_mass,1.7988
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_9_standard_frc_const,1.5975
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_9_standard_IR_intensity,13.2239
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_9_standard_dip_strength,42.9691
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_9_standard_rot_strength,-58.6131
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_9_standard_E-M_angle,153.7202
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_10_vibration,52
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_10_standard_vibration,59
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_10_correlation,-0.9347706359279516
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_10_frequency,1085.5971
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_10_reduced_mass,3.2216
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_10_frc_const,2.237
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_10_IR_intensity,21.6932
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_10_dip_strength,79.7191
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_10_rot_strength,163.6364
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_10_E-M_angle,35.1453
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_10_standard_frequency,1234.083
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_10_standard_reduced_mass,1.872
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_10_standard_frc_const,1.6797
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_10_standard_IR_intensity,1.3301
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_10_standard_dip_strength,4.2997
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_10_standard_rot_strength,4.2871
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_10_standard_E-M_angle,75.1375
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_11_vibration,83
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_11_standard_vibration,62
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_11_correlation,0.9583368206354153
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_11_frequency,1548.0776
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_11_reduced_mass,3.5461
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_11_frc_const,5.0071
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_11_IR_intensity,33.8023
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_11_dip_strength,87.1087
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_11_rot_strength,22.4642
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_11_E-M_angle,67.5791
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_11_standard_frequency,1308.1385
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_11_standard_reduced_mass,1.3342
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_11_standard_frc_const,1.3452
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_11_standard_IR_intensity,7.7855
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_11_standard_dip_strength,23.7433
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_11_standard_rot_strength,-24.3639
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_11_standard_E-M_angle,126.4966
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_12_vibration,83
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_12_standard_vibration,75
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_12_correlation,0.9542778925151516
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_12_frequency,1548.0776
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_12_reduced_mass,3.5461
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_12_frc_const,5.0071
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_12_IR_intensity,33.8023
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_12_dip_strength,87.1087
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_12_rot_strength,22.4642
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_12_E-M_angle,67.5791
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_12_standard_frequency,1472.1588
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_12_standard_reduced_mass,5.6822
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_12_standard_frc_const,7.2557
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_12_standard_IR_intensity,5.2906
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_12_standard_dip_strength,14.337
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_12_standard_rot_strength,0.2009
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_12_standard_E-M_angle,87.9285
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_13_vibration,84
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_13_standard_vibration,83
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_13_correlation,0.9875562623406066
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_13_frequency,1626.9679
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_13_reduced_mass,6.5994
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_13_frc_const,10.2923
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_13_IR_intensity,23.2507
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_13_dip_strength,57.0118
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_13_rot_strength,-6.2592
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_13_E-M_angle,93.571
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_13_standard_frequency,1626.2068
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_13_standard_reduced_mass,6.1494
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_13_standard_frc_const,9.5816
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_13_standard_IR_intensity,7.2088
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_13_standard_dip_strength,17.6846
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_13_standard_rot_strength,-0.1729
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_vib_13_standard_E-M_angle,90.4328
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_atom1_%VBur,0.7045298044968713
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_atom2_%VBur,0.6033951079309002
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_min_%VBur,0.4351366725547139
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_min+1_%VBur,0.4383701086793808
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max_%VBur,0.6033951079309002
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,nucleophile_c_max-1_%VBur,0.6982425675877967
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,base_file_name,NaOH
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,base_SMILES,[Na+].[OH-]
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,base_stoichiometry,HNaO
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,base_number_of_atoms,3
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,base_charge,0
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,base_multiplicity,1
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,base_convergence_criteria,met
electrophile,BrC1=CC=C(N=CC=C2)C2=C1,base_dipole,5.8809
